Object,Neighbor,Distance
1,2,7.001328
1,7,9.327873
2,7,9.201615
2,9,12.894504
3,8,8.6605835
5,10,8.936854
5,12,14.51258
6,11,11.139398
7,9,8.503059
10,12,6.920755
10,13,14.856157
12,13,9.149115
12,14,10.529112
13,14,10.340189
14,17,8.790646
14,21,13.799051
15,18,12.417927
15,22,10.419948
17,21,6.197572
18,22,6.065607
19,20,8.298077
19,23,9.942094
19,31,12.656745
20,27,14.872751
20,31,14.945254
23,31,13.975027
24,26,4.9350076
24,29,7.94488
24,34,11.394215
26,29,4.223421
26,34,7.393291
26,37,14.959494
27,35,8.772799
28,33,5.670964
29,34,9.456554
29,41,12.665368
30,36,6.6100698
31,40,12.963586
31,42,11.320571
34,37,8.589002
34,41,14.72836
35,40,7.1331515
35,50,14.611622
36,45,11.822634
38,47,8.570496
40,42,10.342142
40,50,7.5265675
41,53,6.868955
41,58,14.453377
42,50,6.652274
42,56,9.100162
43,44,12.590892
43,55,7.624172
43,61,12.765595
43,64,11.389224
44,55,9.47257
44,61,11.438152
44,66,13.35823
45,57,14.443971
48,57,10.263185
48,65,11.484957
50,56,8.30762
50,69,14.991021
53,58,7.5851235
55,61,5.213183
55,64,6.5059476
55,66,10.035652
56,69,10.061872
57,65,8.086276
59,67,4.4758816
59,68,8.548284
59,70,7.376812
61,64,6.008813
61,66,5.0437255
61,79,13.191726
61,81,14.473648
63,71,6.180563
64,66,10.157939
64,79,13.854761
64,81,11.84591
65,72,7.564598
65,80,10.664627
66,79,10.671196
66,81,14.53137
67,68,4.7445517
67,70,7.1802197
67,82,12.652601
68,70,11.523736
68,82,10.527907
71,83,13.965958
72,80,8.29295
74,76,7.640383
74,86,11.367532
74,94,13.21903
74,99,9.812564
74,107,14.406794
75,85,10.985188
75,89,14.137093
75,90,7.273349
76,94,7.3315015
76,99,12.839334
76,103,14.721893
76,107,12.240144
77,78,9.899371
77,87,5.905074
77,96,8.613737
77,103,13.788556
77,105,11.246664
78,87,13.945919
78,91,7.4890437
78,96,10.080988
79,81,7.4179516
79,98,11.978938
79,102,9.945605
81,92,9.021665
81,98,6.4302645
81,102,10.443962
82,97,8.109019
82,101,7.1235523
83,84,7.468614
83,88,14.503521
83,111,11.663791
84,88,7.148631
84,111,12.11014
84,122,13.380304
85,90,7.5719066
85,92,9.512602
85,98,14.7238
85,110,8.9008665
85,123,13.468897
86,99,8.057222
86,108,8.399849
86,116,11.712119
86,117,14.98251
87,94,13.17843
87,96,7.2490897
87,103,8.093153
87,105,6.3127017
87,115,13.580765
87,121,12.498687
88,122,14.680291
89,90,13.141392
89,113,8.596854
90,110,12.625997
91,96,10.544581
91,115,13.392208
91,119,14.243224
92,98,5.211351
92,102,13.682678
92,110,9.745686
92,123,14.275405
92,127,14.40298
93,104,12.850185
94,99,12.947782
94,103,8.015617
94,107,7.4222813
94,117,14.378499
94,129,14.031271
95,118,8.844102
96,103,13.225777
96,105,6.094485
96,115,8.291987
96,121,12.162196
97,101,8.852887
97,109,8.063369
98,102,8.508077
98,110,13.399332
98,127,11.778296
99,107,8.6206045
99,108,7.0967803
99,116,13.321908
99,117,8.43051
99,130,14.536876
99,139,14.496181
100,120,8.141777
101,125,12.695312
102,127,10.75621
102,128,9.444959
102,146,14.894543
103,105,8.000247
103,107,11.895592
103,121,9.3788595
103,129,11.179628
103,136,14.572329
105,115,8.050852
105,121,6.7516823
105,144,13.122472
106,132,10.967049
107,108,13.06386
107,117,6.9934363
107,129,10.60877
107,130,9.065396
107,139,13.324829
108,114,13.179801
108,116,6.316939
108,117,8.267522
108,130,14.593545
108,139,11.010549
110,123,5.0093584
111,122,8.845746
111,145,14.530448
111,147,14.861644
113,133,14.04751
113,135,7.3577085
113,140,12.817205
113,156,14.229962
114,116,7.3999176
114,124,7.3961687
114,148,10.777663
114,155,14.68843
115,121,8.780733
115,137,7.823421
115,144,10.372302
115,154,14.215095
116,117,13.102852
116,124,14.597433
116,139,12.613322
116,148,12.566237
117,129,12.453263
117,130,6.5776825
117,139,6.8245273
118,142,8.350351
119,132,14.126121
119,137,13.71428
119,149,11.145414
119,150,10.318777
121,129,11.406005
121,136,8.874671
121,137,14.15941
121,144,7.1559596
121,159,13.932802
122,147,9.390213
123,140,13.706355
124,138,9.0187645
124,148,11.487573
124,155,10.335624
126,133,8.063557
126,152,9.171677
126,160,14.680803
127,128,7.39514
127,146,6.1616
127,153,12.327059
128,146,7.026002
128,153,8.178694
129,130,7.0992355
129,136,7.5954967
129,139,14.300515
129,144,14.263943
130,136,13.637465
130,139,7.255853
131,132,12.867902
132,150,13.796413
132,158,10.657969
133,135,14.171229
133,152,10.927813
133,160,9.4713
133,169,14.81673
134,143,9.614159
134,161,13.931073
134,163,11.256209
135,140,7.5501423
135,156,6.874168
136,144,7.6898594
136,159,10.920877
137,144,11.14173
137,149,9.74277
137,150,14.5782175
137,154,6.665613
137,159,13.08093
137,164,12.162313
137,170,13.536581
138,155,8.577616
138,162,13.261644
140,156,7.5913596
140,184,14.720772
142,165,13.203708
143,161,6.797055
143,163,13.163595
144,154,13.386026
144,159,6.822178
144,164,11.730058
145,151,5.3435717
146,153,6.982935
147,172,8.329879
147,187,12.47118
148,155,8.468902
149,150,5.3393245
149,154,6.5232925
149,158,12.538021
149,164,13.570354
149,170,9.339698
149,174,11.562331
149,176,8.989286
150,154,11.799826
150,158,7.4801846
150,170,12.912388
150,174,8.962036
150,176,9.730082
151,152,11.413554
151,169,14.584198
152,160,9.99488
152,169,6.62807
154,159,11.638802
154,164,7.595256
154,170,6.8775077
154,176,10.819216
154,191,14.868161
154,192,14.674576
156,184,13.173203
157,175,8.568706
157,185,11.08281
158,174,7.145378
158,176,12.238107
158,188,10.306841
158,196,13.592422
159,164,6.3445272
159,170,13.486121
159,191,12.898466
160,169,8.7188015
161,163,11.213775
161,185,11.596268
161,189,11.164988
161,193,12.219751
162,163,13.405087
162,173,8.191138
163,173,6.935732
163,189,10.348581
164,170,7.2132926
164,176,13.413271
164,191,8.756832
164,192,13.246558
165,175,11.080084
165,186,6.892249
165,194,13.966096
165,200,12.048332
166,178,6.1521564
166,180,12.739878
166,181,4.800084
166,207,14.388827
168,182,12.130864
168,209,14.897844
170,174,12.458331
170,176,6.2056627
170,191,9.841977
170,192,7.8369145
170,196,14.971435
171,179,14.402206
172,187,5.954526
172,199,12.282456
172,204,11.3699875
173,189,14.10049
174,176,6.300551
174,188,10.428892
174,192,11.597453
174,196,7.3493867
174,201,11.974218
175,185,12.174596
175,186,14.598419
175,197,10.314882
175,198,10.069287
175,200,13.018662
176,191,14.266454
176,192,7.169713
176,196,9.655011
177,183,6.2294254
177,190,6.875841
178,181,8.588529
178,207,11.09313
180,181,8.92418
180,195,6.3798227
181,195,13.150735
181,207,12.368421
182,206,7.7423816
183,188,12.400866
183,190,10.982625
183,205,12.052458
185,189,14.199673
185,193,7.9956203
185,197,8.820957
185,217,13.7761345
186,194,7.3429804
186,198,13.863837
186,200,7.852517
186,210,11.172453
186,212,13.900029
187,199,13.393057
187,204,7.071068
188,196,10.555025
188,201,7.540899
188,205,7.5889587
188,219,14.913567
188,222,14.930354
189,193,7.6874313
189,217,14.771285
190,202,8.271146
191,192,9.50114
191,213,12.480319
192,196,9.763466
192,213,8.820652
192,214,10.843269
193,197,12.250904
193,217,9.0996895
194,200,11.019363
194,209,10.291888
194,210,7.5716643
194,212,6.892127
194,223,12.38943
196,201,6.9208164
196,205,13.518734
196,213,13.121659
196,214,8.162812
196,219,9.442281
196,228,14.764361
197,198,8.946033
197,217,11.210015
197,221,8.891152
197,225,11.576389
198,200,7.1445446
198,210,14.869228
