Object,panCK,HistoneH3,SMA,CD7,CD11b,Arg1,CD146,EGFR,CD45,CD31,MMP9,CD20,CD204,p53,CD3,Lamp3,CD11c,PD1,CD73,Bcl2,GATA3,CD155,CD10,NKG2A,FOXP3,CXCL13,CD8a,EOMES,CD137,CD134,CD209,CD56,Tbet,GITR,Ecad,Tim3,CXCL8,CD66b,DNA1,DNA2,Ki67,Podoplanin,IgG,CD15
1,0.14285714285714285,1.8214285714285714,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.17857142857142858,0.0,0.0,0.0,0.07142857142857142,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,9.267857142857142,13.446428571428571,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.07142857142857142
2,0.0,0.5714285714285714,1.8571428571428572,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,3.0714285714285716,7.142857142857143,0.0,0.42857142857142855,0.5714285714285714,1.5
3,0.5384615384615384,1.6346153846153846,0.07692307692307693,0.0,0.15384615384615385,1.0384615384615385,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,5.653846153846154,0.07692307692307693,0.07692307692307693,0.07692307692307693,9.153846153846153,16.76923076923077,0.0,0.07692307692307693,0.07692307692307693,1.0769230769230769
4,0.44,2.73,0.2,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.52,0.12,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,3.02,0.2,0.0,0.0,6.25,13.66,0.0,0.2,0.12,1.08
5,0.3076923076923077,2.173076923076923,1.1538461538461537,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.38461538461538464,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,3.673076923076923,7.769230769230769,0.0,0.23076923076923078,0.46153846153846156,0.38461538461538464
6,0.34782608695652173,3.869565217391304,0.21739130434782608,0.0,0.08695652173913043,0.08695652173913043,0.0,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.0,0.0,0.8260869565217391,0.0,0.0,0.0,0.043478260869565216,0.16304347826086957,0.0,0.0,0.6195652173913043,0.17391304347826086,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,2.239130434782609,0.21739130434782608,0.0,0.0,7.478260869565218,11.891304347826088,0.043478260869565216,0.21739130434782608,0.30434782608695654,0.4782608695652174
7,0.555,2.395,0.22,0.0,0.0,0.06,0.02,0.18,0.02,0.0,0.04,0.0,0.08,0.915,0.02,0.02,0.04,0.14,0.06,0.02,0.0,0.94,0.095,0.02,0.04,0.1,0.0,0.0,0.02,0.02,0.0,0.02,0.06,0.08,3.58,0.2,0.08,0.02,4.98,6.745,0.38,0.08,0.18,0.32
8,0.2857142857142857,1.6875,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.16071428571428573,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.03571428571428571,0.21428571428571427,1.4464285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.30357142857142855,0.03571428571428571,0.0,0.0,11.017857142857142,20.294642857142858,0.10714285714285714,0.4642857142857143,0.32142857142857145,0.32142857142857145
9,0.15,2.0625,0.55,0.05,0.0,0.15,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.1,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.0,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.05,0.0,0.0,6.4375,12.3,0.1,0.55,0.5375,0.1
10,0.2962962962962963,1.0833333333333333,0.2222222222222222,0.0,0.7962962962962963,0.14814814814814814,0.0,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.037037037037037035,0.07407407407407407,0.6296296296296297,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.2222222222222222,14.222222222222221,28.962962962962962,0.14814814814814814,0.14814814814814814,0.25925925925925924,1.037037037037037
