Object,panCK,HistoneH3,SMA,CD7,CD11b,Arg1,CD146,EGFR,CD45,CD31,MMP9,CD20,CD204,p53,CD3,Lamp3,CD11c,PD1,CD73,Bcl2,GATA3,CD155,CD10,NKG2A,FOXP3,CXCL13,CD8a,EOMES,CD137,CD134,CD209,CD56,Tbet,GITR,Ecad,Tim3,CXCL8,CD66b,DNA1,DNA2,Ki67,Podoplanin,IgG,CD15
1,0.11764705882352941,2.0441176470588234,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,2.2794117647058822,0.058823529411764705,0.0,0.0,4.588235294117647,8.647058823529411,0.5882352941176471,0.058823529411764705,0.29411764705882354,0.0
2,0.2608695652173913,1.9782608695652173,0.13043478260869565,0.0,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.0,0.08695652173913043,3.097826086956522,0.17391304347826086,0.0,0.043478260869565216,4.173913043478261,7.0978260869565215,1.6521739130434783,0.21739130434782608,0.31521739130434784,0.08695652173913043
3,0.15789473684210525,1.2105263157894737,0.21052631578947367,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.3684210526315789,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.3157894736842105,5.578947368421052,0.21052631578947367,0.0,0.05263157894736842,5.065789473684211,9.263157894736842,0.8421052631578947,0.15789473684210525,0.2631578947368421,0.2631578947368421
4,0.3125,1.359375,0.3125,0.0,0.0,0.125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0625,0.0,0.25,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,3.78125,0.0625,0.0,0.0625,6.34375,9.796875,0.375,0.375,0.125,0.375
5,0.1111111111111111,0.7222222222222222,0.8888888888888888,0.0,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,1.8888888888888888,1.9444444444444444,0.2222222222222222,0.16666666666666666,0.7222222222222222,0.3333333333333333
6,0.29411764705882354,0.8823529411764706,0.0,0.0,0.29411764705882354,0.11764705882352941,0.0,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.4117647058823529,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.0,1.8235294117647058,1.9852941176470589,0.17647058823529413,0.0,0.29411764705882354,0.5294117647058824
7,0.13793103448275862,2.4741379310344827,0.27586206896551724,0.034482758620689655,0.0,0.034482758620689655,0.0,0.13793103448275862,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.3103448275862069,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,4.318965517241379,0.10344827586206896,0.06896551724137931,0.06896551724137931,7.344827586206897,13.344827586206897,1.2413793103448276,0.1724137931034483,0.3103448275862069,0.10344827586206896
8,0.375,1.980263157894737,0.15789473684210525,0.0,0.02631578947368421,0.18421052631578946,0.05263157894736842,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.42105263157894735,0.02631578947368421,0.0,0.5526315789473685,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.05263157894736842,0.15789473684210525,7.848684210526316,0.18421052631578946,0.02631578947368421,0.02631578947368421,3.6447368421052633,7.519736842105263,0.6842105263157895,0.13157894736842105,0.21052631578947367,0.0
9,0.22388059701492538,1.208955223880597,0.08955223880597014,0.0,0.014925373134328358,0.24253731343283583,0.05970149253731343,0.04477611940298507,0.05970149253731343,0.014925373134328358,0.014925373134328358,0.0,0.835820895522388,0.014925373134328358,0.0,0.014925373134328358,0.1044776119402985,0.05970149253731343,0.09701492537313433,0.0,0.014925373134328358,0.34328358208955223,0.05970149253731343,0.0,0.12686567164179105,0.0,0.0,0.014925373134328358,0.029850746268656716,0.0,0.014925373134328358,0.08955223880597014,0.07462686567164178,0.029850746268656716,2.0671641791044775,0.11940298507462686,0.04477611940298507,0.0,4.115671641791045,7.7164179104477615,0.5597014925373134,0.27611940298507465,0.373134328358209,0.07462686567164178
10,0.21212121212121213,1.3636363636363635,0.06060606060606061,0.030303030303030304,0.0,0.09090909090909091,0.0,0.12121212121212122,0.06060606060606061,0.0,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.0,0.12121212121212122,0.0,0.0,0.3333333333333333,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.030303030303030304,0.18181818181818182,7.833333333333333,0.18181818181818182,0.0,0.030303030303030304,4.303030303030303,7.454545454545454,0.5757575757575758,0.21212121212121213,0.30303030303030304,0.21212121212121213
11,0.2727272727272727,1.2159090909090908,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.3181818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,5.4772727272727275,0.22727272727272727,0.0,0.09090909090909091,2.227272727272727,4.3977272727272725,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.09090909090909091
12,0.2222222222222222,0.5,0.0,0.027777777777777776,0.0,0.08333333333333333,0.027777777777777776,0.1388888888888889,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.5555555555555556,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.0,0.0,0.05555555555555555,0.027777777777777776,0.16666666666666666,6.576388888888889,0.16666666666666666,0.0,0.05555555555555555,2.4652777777777777,4.041666666666667,0.2777777777777778,0.19444444444444445,0.1388888888888889,0.05555555555555555
13,0.3333333333333333,0.7628205128205128,0.10256410256410256,0.0,0.1794871794871795,0.1794871794871795,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.0,0.07692307692307693,0.0,0.20512820512820512,0.0,0.0,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.0,0.10256410256410256,0.23076923076923078,0.28846153846153844,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.4423076923076923,0.05128205128205128,0.0,0.0,4.403846153846154,9.826923076923077,5.6923076923076925,5.397435897435898,3.8141025641025643,0.30128205128205127
14,0.1,1.58,0.12,0.02,0.06,0.1,0.08,0.0,0.04,0.02,0.0,0.0,0.06,0.0,0.02,0.0,0.04,0.0,0.08,0.04,0.0,0.24,0.02,0.04,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.1,0.02,0.02,1.535,0.08,0.0,0.0,7.845,15.54,0.4,0.2,0.18,0.28
15,0.15789473684210525,0.8552631578947368,0.14035087719298245,0.0,0.03508771929824561,0.03508771929824561,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,0.14035087719298245,0.017543859649122806,0.03508771929824561,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.2982456140350877,0.03508771929824561,0.017543859649122806,0.07017543859649122,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.08771929824561403,0.017543859649122806,0.05263157894736842,3.4342105263157894,0.22807017543859648,0.0,0.017543859649122806,5.171052631578948,10.368421052631579,0.14035087719298245,0.2631578947368421,0.17543859649122806,0.2631578947368421
16,0.16,2.14,0.08,0.0,0.06,0.08,0.0,0.0,0.0,0.02,0.02,0.0,0.16,0.02,0.04,0.0,0.12,0.02,0.12,0.0,0.0,0.18,0.0,0.0,0.08,0.0,0.02,0.0,0.02,0.0,0.0,0.09,0.06,0.06,1.85,0.02,0.0,0.04,3.85,6.22,0.88,0.45,0.46,0.06
17,0.1875,2.00390625,0.140625,0.0,0.0,0.125,0.0625,0.046875,0.046875,0.015625,0.0,0.0,0.03125,0.0,0.015625,0.0,0.03125,0.03125,0.0,0.0,0.0,0.1875,0.015625,0.0,0.0625,0.0625,0.0,0.015625,0.0,0.0,0.0,0.046875,0.03125,0.0,0.64453125,0.0,0.015625,0.0,4.0,7.453125,0.171875,0.28125,0.140625,0.046875
18,0.20634920634920634,1.1865079365079365,0.07936507936507936,0.015873015873015872,0.0,0.047619047619047616,0.06349206349206349,0.031746031746031744,0.031746031746031744,0.06349206349206349,0.0,0.0,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.0,0.0,0.015873015873015872,0.047619047619047616,0.0,0.06349206349206349,0.2222222222222222,0.031746031746031744,0.015873015873015872,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.07936507936507936,0.0,0.031746031746031744,3.6746031746031744,0.12698412698412698,0.031746031746031744,0.0,5.091269841269841,10.15079365079365,0.7301587301587301,0.23809523809523808,0.23809523809523808,0.031746031746031744
19,0.20588235294117646,2.7058823529411766,0.25735294117647056,0.029411764705882353,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.08823529411764706,0.0,0.029411764705882353,0.029411764705882353,0.014705882352941176,0.0,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.058823529411764705,0.08823529411764706,0.014705882352941176,0.0,0.27941176470588236,0.0,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.014705882352941176,0.07352941176470588,5.3161764705882355,0.17647058823529413,0.0,0.0,9.621323529411764,16.426470588235293,2.488970588235294,0.23529411764705882,0.29411764705882354,0.38235294117647056
20,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.3684210526315789,0.0,0.0,0.0,0.7894736842105263,0.0,0.15789473684210525,0.05263157894736842,0.9605263157894737,0.0,0.0,0.0,0.05263157894736842,0.6842105263157895,0.0,0.05263157894736842,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,1.5657894736842106,0.3684210526315789,0.0,0.0,1.513157894736842,2.3684210526315788,0.3157894736842105,0.21052631578947367,0.47368421052631576,0.0
21,0.14893617021276595,1.3191489361702127,0.19148936170212766,0.02127659574468085,0.0,0.06382978723404255,0.02127659574468085,0.06382978723404255,0.0851063829787234,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.0851063829787234,0.3404255319148936,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0851063829787234,2.154255319148936,0.06382978723404255,0.02127659574468085,0.02127659574468085,6.829787234042553,15.106382978723405,0.7180851063829787,0.1276595744680851,0.2127659574468085,0.10638297872340426
22,0.12,2.35,0.2,0.02,0.02,0.04,0.0,0.12,0.02,0.0,0.0,0.0,0.02,0.02,0.135,0.02,0.0,0.06,0.08,0.0,0.0,0.3,0.04,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.06,0.02,0.04,4.6,0.12,0.0,0.0,7.37,13.565,2.285,0.24,0.3,0.24
