Object,panCK,HistoneH3,SMA,CD7,CD11b,Arg1,CD146,EGFR,CD45,CD31,MMP9,CD20,CD204,p53,CD3,Lamp3,CD11c,PD1,CD73,Bcl2,GATA3,CD155,CD10,NKG2A,FOXP3,CXCL13,CD8a,EOMES,CD137,CD134,CD209,CD56,Tbet,GITR,Ecad,Tim3,CXCL8,CD66b,DNA1,DNA2,Ki67,Podoplanin,IgG,CD15
1,0.1875,3.09375,0.375,0.0625,0.75,0.1875,0.0625,0.0,0.0625,0.0,0.3125,0.0,1.5625,0.0625,0.0,0.0,0.75,0.1875,0.890625,0.0,0.0,0.125,0.3125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.765625,0.5,0.0,0.0,3.09375,8.625,0.125,0.125,0.1875,0.4375
2,0.6956521739130435,1.826086956521739,0.17391304347826086,0.043478260869565216,0.2608695652173913,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.0,0.782608695652174,0.043478260869565216,0.0,0.0,0.43478260869565216,0.043478260869565216,0.33695652173913043,0.22826086956521738,0.043478260869565216,0.34782608695652173,0.0,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.43478260869565216,0.13043478260869565,0.08695652173913043,0.043478260869565216,12.456521739130435,23.608695652173914,0.34782608695652173,0.391304347826087,0.34782608695652173,0.43478260869565216
3,0.30303030303030304,0.9090909090909091,0.15151515151515152,0.06060606060606061,0.0,0.24242424242424243,0.12121212121212122,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.18181818181818182,0.06060606060606061,0.3333333333333333,0.030303030303030304,0.0,0.15151515151515152,0.0,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.030303030303030304,2.9242424242424243,0.15151515151515152,0.09090909090909091,0.0,9.583333333333334,18.96212121212121,0.09090909090909091,0.12121212121212122,0.24242424242424243,0.9696969696969697
4,0.5234375,2.3515625,0.3125,0.0,0.03125,0.65625,0.125,0.03125,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.09375,0.09375,0.03125,0.03125,0.8203125,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.03125,0.09375,6.2578125,0.25,0.03125,0.0625,17.2734375,28.4296875,0.15625,0.21875,0.3125,0.921875
5,0.4024390243902439,1.4024390243902438,0.07317073170731707,0.0,0.14634146341463414,0.21951219512195122,0.024390243902439025,0.1951219512195122,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.0,0.34146341463414637,0.0,0.024390243902439025,0.0,0.1951219512195122,0.0,0.14634146341463414,0.024390243902439025,0.024390243902439025,0.14634146341463414,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.04878048780487805,0.04878048780487805,0.07317073170731707,4.878048780487805,0.4573170731707317,0.07317073170731707,0.0975609756097561,10.676829268292684,22.128048780487806,0.2682926829268293,0.34146341463414637,0.3170731707317073,0.07317073170731707
6,0.25,3.65625,0.1875,0.0,0.0625,0.4375,0.0625,0.0625,0.0,0.03125,0.0625,0.03125,0.0,0.03125,0.03125,0.03125,0.125,0.03125,0.125,0.0625,0.0,0.25,0.125,0.03125,0.0625,0.09375,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.21875,8.6484375,0.3515625,0.03125,0.09375,10.921875,19.0625,0.125,0.1875,0.25,0.21875
7,0.5863636363636363,3.109090909090909,0.16363636363636364,0.0,0.16363636363636364,0.43636363636363634,0.09090909090909091,0.0,0.09090909090909091,0.03636363636363636,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.0,0.10909090909090909,0.3090909090909091,0.05454545454545454,0.0,0.23636363636363636,0.09090909090909091,0.01818181818181818,0.03636363636363636,0.16363636363636364,0.01818181818181818,0.03636363636363636,0.05454545454545454,0.0,0.0,0.03636363636363636,0.01818181818181818,0.07272727272727272,2.1136363636363638,0.05454545454545454,0.10909090909090909,0.01818181818181818,13.618181818181819,24.827272727272728,0.2909090909090909,0.3409090909090909,0.6909090909090909,0.6045454545454545
8,0.2391304347826087,1.2880434782608696,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.4782608695652174,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.1956521739130435,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.08695652173913043,0.043478260869565216,0.10869565217391304,5.907608695652174,0.2608695652173913,0.06521739130434782,0.021739130434782608,14.820652173913043,27.983695652173914,0.41304347826086957,0.358695652173913,0.7336956521739131,0.5434782608695652
9,0.44029850746268656,1.8432835820895523,0.14925373134328357,0.0,0.014925373134328358,0.47761194029850745,0.08955223880597014,0.029850746268656716,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.07462686567164178,0.0,0.014925373134328358,0.0,0.05970149253731343,0.3283582089552239,0.04477611940298507,0.04477611940298507,0.14925373134328357,0.05970149253731343,0.029850746268656716,0.05970149253731343,0.029850746268656716,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.014925373134328358,0.029850746268656716,3.279850746268657,0.19402985074626866,0.07462686567164178,0.029850746268656716,17.78731343283582,33.74626865671642,0.44029850746268656,0.2835820895522388,0.47761194029850745,0.029850746268656716
10,0.2857142857142857,2.622448979591837,0.14285714285714285,0.04081632653061224,0.12244897959183673,0.7142857142857143,0.10204081632653061,0.10204081632653061,0.05102040816326531,0.0,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.0,0.02040816326530612,0.04081632653061224,0.14285714285714285,0.08163265306122448,0.5867346938775511,0.0,0.02040816326530612,0.32653061224489793,0.04081632653061224,0.0,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.08163265306122448,0.061224489795918366,0.08163265306122448,6.301020408163265,0.32653061224489793,0.061224489795918366,0.04081632653061224,16.04591836734694,29.556122448979593,0.1836734693877551,0.3877551020408163,0.4489795918367347,0.8418367346938775
