Object,panCK,HistoneH3,SMA,CD7,CD11b,Arg1,CD146,EGFR,CD45,CD31,MMP9,CD20,CD204,p53,CD3,Lamp3,CD11c,PD1,CD73,Bcl2,GATA3,CD155,CD10,NKG2A,FOXP3,CXCL13,CD8a,EOMES,CD137,CD134,CD209,CD56,Tbet,GITR,Ecad,Tim3,CXCL8,CD66b,DNA1,DNA2,Ki67,Podoplanin,IgG,CD15
1,0.20833333333333334,4.5625,0.2916666666666667,0.0,0.6145833333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.20833333333333334,0.041666666666666664,0.0,0.0,0.125,0.041666666666666664,0.08333333333333333,0.0,1.2604166666666667,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,5.541666666666667,0.25,0.0,0.041666666666666664,6.052083333333333,12.802083333333334,0.2916666666666667,0.20833333333333334,0.041666666666666664,0.7083333333333334
2,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.3333333333333333,0.1111111111111111,0.0,1.8333333333333333,4.638888888888889,0.0,0.2222222222222222,0.1111111111111111,1.5555555555555556
3,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,2.3863636363636362,0.45454545454545453,0.0,0.0,2.090909090909091,3.8636363636363638,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0
4,0.1111111111111111,1.2916666666666667,0.1111111111111111,0.0,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.0,1.2916666666666667,0.16666666666666666,0.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,2.5972222222222223,0.1111111111111111,0.0,0.0,2.625,4.791666666666667,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.16666666666666666
5,0.5,2.275,0.3,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.0,1.1,0.2,0.1,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,2.725,0.1,0.1,0.1,4.075,6.75,0.4,0.2,0.1,0.2
6,0.3333333333333333,4.483333333333333,0.3333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.2,0.5333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,1.2,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,5.816666666666666,0.3333333333333333,0.06666666666666667,0.06666666666666667,5.5,11.1,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333
7,0.28,3.82,0.16,0.0,0.12,0.08,0.08,0.12,0.08,0.08,0.04,0.04,0.0,0.08,0.0,0.0,0.0,0.2,0.08,0.08,0.0,1.62,0.16,0.0,0.04,0.08,0.0,0.0,0.12,0.04,0.04,0.12,0.0,0.15,5.3,0.12,0.0,0.12,5.44,10.11,0.24,0.12,0.16,0.34
8,0.16,1.52,0.28,0.04,0.04,0.12,0.16,0.04,0.04,0.16,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.04,0.24,0.04,0.04,0.32,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.04,0.0,3.75,6.77,1.24,0.96,1.61,0.16
9,0.14285714285714285,1.9821428571428572,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.5892857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,1.0714285714285714,0.0,0.2857142857142857,0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,6.875,10.464285714285714,0.7142857142857143,0.5714285714285714,1.0,0.21428571428571427
10,0.4883720930232558,2.877906976744186,0.4186046511627907,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.23255813953488372,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.9069767441860465,0.16279069767441862,0.023255813953488372,0.046511627906976744,0.0,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.0,0.023255813953488372,0.11627906976744186,7.825581395348837,0.4418604651162791,0.023255813953488372,0.0,3.895348837209302,7.511627906976744,0.37209302325581395,0.06976744186046512,0.023255813953488372,0.16279069767441862
