Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,30,1.2666666666666666,98.16666666666667,9.316636099116835,4.213241377816391,0.8919024960202747
2,21,1.3333333333333333,223.1904761904762,6.5083613411086025,4.644208252790393,0.7005781716134637
3,4,0.5,400.5,2.0,2.0,0.0
4,36,1.8055555555555556,87.33333333333333,8.613235316928106,5.363095622788483,0.7824944919726619
5,61,1.8524590163934427,176.8360655737705,15.487719309049838,5.359973356021847,0.9382054001634713
6,32,1.3125,246.15625,9.865705323178872,4.149064168725286,0.907267399528388
7,34,1.9411764705882353,261.29411764705884,7.995411287196028,5.534794664826903,0.7216612254572237
8,22,1.3636363636363635,295.5,6.4666979068286325,4.271760045262084,0.7507571935295483
9,17,1.2352941176470589,358.05882352941177,5.415619343554923,3.980896596741624,0.6779837559404195
10,27,1.4444444444444444,491.8888888888889,7.811725553869513,4.378866832323126,0.8281202285589021
11,23,1.434782608695652,571.3913043478261,6.667281608803803,4.352291467154875,0.7575445159811208
12,25,1.92,80.8,5.982402637583357,5.301741099095248,0.4632594326811828
13,48,2.0208333333333335,136.4375,10.870858655279502,5.664655416335898,0.8535039996176929
14,54,2.0,195.12962962962962,12.035351218954164,5.843005976518519,0.8742439131509445
15,37,2.2162162162162162,236.94594594594594,7.464323089841028,6.420192353314909,0.5100965365635977
16,63,2.0793650793650795,319.76190476190476,13.710028350871612,5.9611449063592605,0.9005261800603067
17,24,1.875,558.7083333333334,6.0,5.137011669140813,0.5166965343816188
18,27,1.8148148148148149,596.7407407407408,6.72817083179805,5.156457706453502,0.6423658375719924
19,59,2.5762711864406778,205.22033898305085,10.552227339399758,7.326591177419609,0.7196692696930631
20,44,2.409090909090909,268.3863636363636,8.989820576999552,6.4616850687138685,0.695239682739735
21,41,2.1219512195121952,386.5365853658537,8.574543688362684,6.189942817910911,0.6919998578188212
22,100,2.78,456.47,16.926810550915288,7.7906536679166285,0.8877866249634203
23,27,2.037037037037037,467.22222222222223,6.307833475306942,5.4697060282729835,0.4980834331416218
24,44,3.1136363636363638,117.06818181818181,8.194456987907063,6.837521562644033,0.5511470459658528
