Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,14,0.7857142857142857,549.2142857142857,5.9143273407509565,3.043949747553235,0.8573860311337047
2,14,0.9285714285714286,581.8571428571429,5.449353665897314,3.145851452097728,0.8165399631383785
3,16,0.875,589.5,6.324555320336759,3.122498999199199,0.8696263565463043
4,32,1.625,108.03125,8.839154038943507,4.806634048461427,0.8392220254708538
5,25,1.52,450.6,7.068755607299928,4.67614094786137,0.7499253092958663
6,14,1.2857142857142858,398.5,4.20883424647321,4.120630029101703,0.2036532699906393
7,26,1.8461538461538463,419.46153846153845,6.510418041618965,5.0211642135521695,0.6365315537797903
8,28,1.4642857142857142,555.8571428571429,7.909348385171017,4.592958670234514,0.8141176209579212
9,17,2.3529411764705883,113.17647058823529,5.687199475889392,3.879016058442017,0.7312954320510955
10,16,2.0,232.5,4.898979485566356,4.0,0.5773502691896258
11,15,2.533333333333333,377.1333333333333,4.618802153517007,4.061745656460751,0.47609522856952347
12,73,2.671232876712329,512.4246575342465,12.595652465991455,7.608250416719634,0.7969556548995618
13,46,2.9347826086956523,141.91304347826087,9.173112098300361,6.421074357651974,0.7141539675111954
14,11,2.5454545454545454,326.1818181818182,4.533315962095487,3.011458300982113,0.7474706650229409
15,51,2.823529411764706,434.01960784313724,9.169331238135584,7.049358344762936,0.639492378812444
16,74,2.7837837837837838,480.55405405405406,12.868422034669921,7.95856164019094,0.7858188901158499
17,74,3.1216216216216215,498.94594594594594,12.049038311803898,8.00317254096815,0.7475400772774717
18,35,3.4,120.97142857142858,8.00012712921469,5.631218249866328,0.7103079089696703
19,21,3.619047619047619,135.0,5.520524474738834,4.856209060564557,0.4755948656056709
20,39,3.5641025641025643,128.7948717948718,7.902016702778823,6.460822040875537,0.5757626934839756
21,36,4.222222222222222,456.05555555555554,7.262010495466443,6.305317654506316,0.4961083702807557
22,35,3.8,472.54285714285714,7.229404604477371,6.12097388571944,0.5321064635877428
23,96,3.2708333333333335,566.3125,17.01060946095913,7.889004245717569,0.8859558227886474
24,66,4.393939393939394,274.77272727272725,11.622395521717975,7.238669968031393,0.7823645057575734
25,112,4.125,531.8660714285714,13.487234373625453,11.649050446188088,0.5039902352027262
26,111,4.90990990990991,99.78378378378379,14.348589815429989,9.970069289975081,0.7191579518204805
27,54,3.7777777777777777,288.18518518518516,10.414996706690815,6.653051733746723,0.7693766750009928
28,86,5.290697674418604,489.8837209302326,11.096949816690117,10.588980059879846,0.29909167894565547
29,35,5.914285714285715,440.2857142857143,7.873910721784004,5.747608140185795,0.6834941708381939
30,80,5.75,465.6375,12.75352525089876,8.393157550927292,0.7529262455251737
31,96,5.385416666666667,522.2083333333334,12.72350765024764,9.909986840818753,0.6271826221427463
32,26,6.8076923076923075,1.6538461538461537,6.940467934509313,4.813229992069451,0.7204544791564762
33,7,6.285714285714286,175.0,3.0237157840738176,2.799416848895061,0.377964473009227
34,80,6.1875,583.1,14.15932166792069,7.361461125642902,0.8542258497080168
35,21,7.714285714285714,123.80952380952381,5.813785048252597,4.713602019929525,0.5853744942035155
36,7,7.285714285714286,261.0,3.0237157840738176,2.799416848895061,0.377964473009227
37,42,7.690476190476191,557.2380952380952,7.729427882538662,6.976616527280584,0.4304707705897653
38,13,8.0,107.84615384615384,5.203549084703927,3.076923076923077,0.8064425896179158
39,46,7.673913043478261,117.32608695652173,9.636885659661596,6.04957465423516,0.7784133692274021
40,35,7.942857142857143,417.85714285714283,7.726984672728346,5.799070448917038,0.6608750852553809
41,52,7.884615384615385,450.5192307692308,8.93609432200773,7.457854319390147,0.5508920641188741
42,44,8.045454545454545,596.1818181818181,8.013665292354382,6.976656116334371,0.4920005324138964
43,58,8.03448275862069,538.2413793103449,12.548815214942406,6.02781957901951,0.8770770599794685
44,104,7.4326923076923075,573.4903846153846,15.043030707675888,9.45122057319511,0.7779880940621421
