Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,10,0.9,244.8,4.098780306383839,3.098386676965933,0.6546536707079772
2,24,1.2916666666666667,77.20833333333333,7.327189940229072,4.194051186810153,0.8199776167656269
3,18,1.0,268.5,6.831300510639732,3.265986323710904,0.8783100656536799
4,33,1.5454545454545454,337.57575757575756,8.985343367954234,4.810272273392279,0.8446325278229796
5,19,1.2105263157894737,395.42105263157896,6.014860219822239,4.187947953299524,0.7177829986212766
6,15,1.0,423.0,5.656854249492381,3.265986323710904,0.816496580927726
7,24,1.75,84.66666666666667,5.9671762132448665,5.191181329489486,0.49312918087354485
8,12,1.3333333333333333,175.25,4.167620293867669,3.631321610887408,0.4907192147942729
9,38,1.9473684210526316,188.76315789473685,8.704234566141194,5.687451445216265,0.7570024695505785
10,6,0.5,302.0,3.265986323710904,2.0,0.7905694150420949
11,48,1.7916666666666667,53.354166666666664,11.822442814836526,5.4645942515766555,0.8867641950242585
12,66,2.287878787878788,152.71212121212122,13.256489772779231,6.460241229015668,0.8732197324318016
13,37,2.2972972972972974,162.0,7.792920272575201,6.073158134334149,0.6266294249698399
14,38,1.8157894736842106,196.42105263157896,9.44901055409586,5.228450837824094,0.8329600336564384
15,35,1.8571428571428572,226.57142857142858,8.477737962293176,5.221365043764337,0.7878311419123012
16,32,2.0,297.375,7.3446359782926915,5.6397094203840465,0.6406083453969946
17,35,1.9714285714285715,312.2,8.308497918859715,5.6392832340225905,0.7343816211704767
18,34,2.3529411764705883,538.7352941176471,7.1704438701988735,6.024456594986891,0.5423091304683776
19,61,2.7540983606557377,11.0,10.5513482637416,7.64563053764552,0.6891573591611022
20,67,2.716417910447761,20.746268656716417,12.546079829189269,6.931111066213842,0.8335444920582905
21,38,2.736842105263158,330.6842105263158,7.52933825085847,6.454308326619795,0.5149483705056955
22,45,2.7555555555555555,2.888888888888889,7.925047896043621,7.305707969241198,0.38754610109843174
23,59,2.847457627118644,205.45762711864407,10.429725128264185,7.2747161098238085,0.716586384284732
24,43,2.6744186046511627,213.58139534883722,7.973970332283397,6.92885927206777,0.4949268035196741
25,68,3.1176470588235294,347.61764705882354,11.088847706748252,7.889335129507365,0.702720794420867
26,78,3.076923076923077,507.6794871794872,12.322614590392353,8.379123546379953,0.7332312554593923
27,39,2.6153846153846154,578.0512820512821,7.680748299565655,6.510916668774569,0.5304870927495581
28,31,3.161290322580645,597.2258064516129,7.514882259669918,5.288848081592643,0.7104147876067926
29,86,3.244186046511628,104.26744186046511,14.20136769206396,8.123433138188974,0.8202413028260359
30,46,3.5434782608695654,324.5217391304348,8.249724311696896,7.3003798493954015,0.46573526803899906
31,76,3.4210526315789473,585.8421052631579,11.585358197876515,8.572711752079158,0.6726499150542294
32,74,3.9594594594594597,239.43243243243242,10.70697027886305,8.978462909266018,0.5448055318657934
33,53,3.1320754716981134,387.188679245283,9.989425594346828,7.445679780109008,0.6666664929942421
34,91,3.4065934065934065,63.527472527472526,13.646202726963155,8.79078098235044,0.7648634303678132
35,35,3.8857142857142857,220.14285714285714,7.275706504946321,6.123725436466655,0.5399961865747205
36,104,3.9903846153846154,276.84615384615387,13.992325397089605,9.906681824650503,0.7062041611609884
37,58,4.241379310344827,416.6896551724138,9.206816271255814,8.20024674217038,0.45464787315626237
38,111,4.2792792792792795,450.0900900900901,13.869626542584331,10.877854632170683,0.6203902646699183
39,92,4.934782608695652,181.8586956521739,12.27005943499679,9.718509257081703,0.6104553027707376
40,100,5.2,407.18,13.839058165450396,9.429849897706786,0.7319168975816766
41,48,4.458333333333333,72.64583333333333,9.193702122336644,7.148970956031864,0.6287662561216627
42,131,5.312977099236641,92.12213740458016,14.058917073231566,12.055487899453194,0.5144879351642613
43,102,5.294117647058823,287.34313725490193,14.379287504234716,9.271899320762174,0.7643434280425254
44,102,5.794117647058823,306.97058823529414,14.084641073797508,9.513121031017382,0.7374285358911356
45,41,5.975609756097561,268.1219512195122,7.571704759287505,6.856178319503613,0.4243463577417043
46,36,5.861111111111111,366.6111111111111,7.3450056870841,6.1635349485210575,0.5439056439097801
47,30,5.433333333333334,391.2,9.40340232309726,4.1551069347079315,0.8970777568652101
48,120,5.6,525.9416666666667,16.111642651867697,10.122608027615215,0.777988044409129
49,60,5.3,317.3,11.924737748749013,6.692331155152667,0.8276706566698447
