Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,7,0.42857142857142855,236.28571428571428,4.155374705678736,1.9054711331003737,0.8886656215775005
2,14,0.7857142857142857,339.2142857142857,5.9143273407509565,3.043949747553235,0.8573860311337047
3,28,1.3571428571428572,7.178571428571429,8.416801014211883,4.444018161737832,0.8492482682548391
4,22,1.0,74.95454545454545,8.162892728612192,3.5506128657821607,0.900444979651219
5,32,1.8125,137.9375,7.687235623462127,5.3180267458310935,0.7220895197191142
6,60,2.95,540.4333333333333,13.032900123689428,6.4212462384513005,0.8702020010636033
7,47,2.3404255319148937,22.76595744680851,9.523135040625533,6.459735893709589,0.7347663300529268
8,50,2.2,154.56,10.695413854972532,6.009203147744432,0.8272400901567009
9,38,1.9473684210526316,175.71052631578948,8.995064979745031,5.332973519921237,0.8052925070130663
10,39,2.358974358974359,527.1794871794872,9.404860050591765,5.247423957034977,0.8298758332417352
11,50,2.94,569.54,8.780687576561313,7.250953432675033,0.5639861576633464
12,45,3.488888888888889,69.08888888888889,9.171859995295131,6.205170805105366,0.7364018144903814
13,53,3.3207547169811322,42.735849056603776,9.374718374645646,7.304252627495649,0.626845369227264
14,81,3.580246913580247,472.18518518518516,11.545973233021599,9.076588081183083,0.6180664526466019
15,41,4.487804878048781,220.7560975609756,9.105359682157477,5.703374003938098,0.7795214963171231
16,68,4.132352941176471,257.4117647058824,10.376056120926703,8.411667165103882,0.5854886862795812
17,55,4.581818181818182,480.7818181818182,9.351942889680402,7.553424523975589,0.5896141526739582
18,44,4.340909090909091,487.40909090909093,8.570239220629995,6.565418395611953,0.6427550321182204
19,18,4.5,595.2222222222222,5.258737584977436,4.268749491621899,0.5840132092439594
20,100,5.59,86.49,12.374747551452835,10.323488898517406,0.5514040136228641
21,71,4.887323943661972,248.6338028169014,9.849596443058866,9.266938340104605,0.33883872895630185
22,13,5.0,554.3076923076923,5.055900530816918,3.1378581622109447,0.7841012784167711
23,61,5.672131147540983,11.278688524590164,9.584092903162619,8.1864879128294,0.5199864391830339
24,10,5.8,32.0,3.9191835884530852,3.0983866769659336,0.6123724356957946
25,34,6.088235294117647,107.1470588235294,6.771853920347735,6.418786334727366,0.3186796127904006
26,34,6.088235294117647,133.0,7.10765976838094,6.112005001870546,0.5104321007063177
27,90,6.377777777777778,445.34444444444443,13.07081750733245,8.82891720839694,0.7373894235867271
28,37,6.702702702702703,18.72972972972973,7.629622521234631,6.252826948173548,0.5730133359016846
29,50,6.54,545.16,9.98071860406325,6.345869219146084,0.7718432546701949
30,24,6.958333333333333,151.125,5.954923570291035,5.189197834047298,0.4905500762586228
31,65,8.261538461538462,497.33846153846156,14.594016023767516,5.740113019919465,0.9194017982631559
32,47,9.74468085106383,562.7234042553191,8.192349871824296,7.361574728419328,0.43878649280737225
33,31,10.0,95.0,7.326487518234008,5.279296140768718,0.6933752452815365
34,52,9.826923076923077,421.4423076923077,11.435904192725888,5.850300202088588,0.8592397983632846
35,50,10.78,60.96,9.056878994568395,7.069154325500737,0.6251199006993413
36,79,9.962025316455696,75.67088607594937,11.220581590878343,8.963393327135282,0.601550195927653
37,40,11.4,135.25,7.9380014681468865,6.436468961449118,0.585264417990095
38,110,12.318181818181818,471.0,13.755132143521497,10.312135635606928,0.6617849999533536
39,50,12.6,13.58,9.388053892362871,6.758849318788692,0.6940347829288354
40,36,13.083333333333334,448.05555555555554,7.3058153088473095,6.273233435377699,0.5125405529177284
