Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,16,0.875,406.5,6.324555320336759,3.122498999199199,0.8696263565463043
2,35,0.9714285714285714,423.65714285714284,13.488129069221914,3.234534115866557,0.9708208321750809
3,21,1.1904761904761905,341.3809523809524,6.832421902673956,4.178891678473431,0.791146495144631
4,11,0.9090909090909091,367.3636363636364,4.346129984141888,3.067356324605906,0.7084437526351622
5,27,1.8518518518518519,114.29629629629629,6.6194107850826605,5.393907453879791,0.5796547589837938
6,48,1.875,175.39583333333334,11.618248837177084,5.347212624005353,0.8877932096358586
7,53,1.2641509433962264,436.64150943396226,16.872550715087023,4.0924499559993786,0.9701387169173868
8,19,1.4210526315789473,584.1052631578947,5.544698233777089,4.2956952169149805,0.6322808964466017
9,21,1.8095238095238095,58.142857142857146,5.316632771645401,4.992156306471802,0.34400025467068873
10,66,2.106060606060606,292.1666666666667,14.144563539716376,6.1524264105643045,0.9004461196212075
11,53,1.849056603773585,303.8301886792453,14.00005462837024,5.576475769534249,0.9172473256969534
12,31,1.935483870967742,360.0967741935484,7.416652322137909,5.376416965183681,0.6888419542437063
13,41,1.829268292682927,590.829268292683,9.729141130897418,5.411938980374692,0.8310078335362899
14,38,2.5,20.31578947368421,7.3473382596274295,6.664912049800728,0.4208736710252056
15,39,2.3846153846153846,32.76923076923077,7.725487885539973,6.615479475124926,0.5164478128689731
16,37,2.4864864864864864,220.35135135135135,7.3051968063011286,6.778887130215598,0.3726945645810903
17,47,2.297872340425532,397.6170212765957,10.778961852165354,5.524097786572214,0.8586938782017804
18,60,2.75,40.9,11.121351465607098,7.281634998069152,0.7558509541454008
19,64,2.875,49.90625,11.255514148723766,7.643479328674809,0.7340573025290547
20,95,2.873684210526316,163.14736842105262,15.615744039066776,8.068684078589893,0.8561653940844447
21,76,2.723684210526316,205.0921052631579,13.513402238293432,7.400504126823224,0.8367128794322739
22,51,2.7254901960784315,526.9607843137255,9.4533476041055,6.887897990115902,0.684918182970887
23,51,3.9215686274509802,26.235294117647058,10.173436816699889,6.458562141529653,0.772638982041595
24,34,3.088235294117647,89.70588235294117,8.966284477547946,4.9920558450818975,0.8306743523704851
25,90,3.5555555555555554,248.66666666666666,12.53754551916486,9.484754590331779,0.6539843366777027
26,86,3.7325581395348837,260.86046511627904,13.602198878907515,8.100449789634906,0.8033367587176686
27,93,4.397849462365591,64.76344086021506,13.275253405346483,9.680706604826527,0.6842691825396023
28,42,3.6666666666666665,196.5,8.2192186706253,6.488084316286133,0.6139052852420479
29,145,4.620689655172414,234.8,17.434664629114877,11.000349505652515,0.7758259285899561
30,101,3.4752475247524752,316.7920792079208,14.180253730828202,9.639085723413189,0.7334400813334089
31,94,3.734042553191489,332.6914893617021,13.213266736023426,9.194684408176075,0.7181700791467377
32,45,3.7111111111111112,452.4888888888889,11.521014173466252,5.030579115961722,0.8996344891677308
33,58,4.103448275862069,3.0344827586206895,10.31248237121924,7.1592989243943075,0.7197472135600055
34,62,3.2419354838709675,12.629032258064516,10.508481917754278,7.769742219185759,0.673290360210881
35,92,4.3478260869565215,82.95652173913044,12.357020014822279,9.927510973182443,0.5954526862056589
36,176,4.215909090909091,278.21022727272725,25.62170982033533,9.074564302901315,0.9351792348655658
37,47,4.829787234042553,483.1063829787234,11.73939516799682,5.095831376997804,0.9008745439222533
38,57,4.385964912280702,214.94736842105263,11.358523087164206,6.461355259438111,0.8224376740394153
39,112,5.25,548.25,18.34159043783155,8.027652400794961,0.8991333309427254
