Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,15,0.8,14.4,6.342284798713821,2.9735652336328955,0.8832790580429856
2,17,1.2941176470588236,43.294117647058826,5.552178461271106,3.9174385400182166,0.708642384639249
3,38,1.5,70.42105263157895,10.448526194495178,4.83323456068778,0.8865797766220993
4,12,0.75,206.91666666666666,5.294328785763616,2.862220279862641,0.8412668804818468
5,10,0.8,417.5,4.09878030638384,2.9933259094191533,0.6831300510639732
6,57,2.087719298245614,24.333333333333332,14.879813814528312,5.568306541159854,0.9273404261772141
7,23,1.2173913043478262,34.26086956521739,7.436698279269407,3.9867287863330816,0.844161754726588
8,27,1.6296296296296295,288.6296296296296,7.937519993471098,4.506651228684679,0.823190234611171
9,22,1.2272727272727273,522.7272727272727,6.950555117850775,4.1604829364464635,0.8010609205276997
10,122,4.811475409836065,574.2131147540983,14.361381288894195,11.141252528794352,0.631005178950314
11,53,1.679245283018868,393.8490566037736,13.200034185700387,5.303374023169307,0.9157407346194464
12,49,1.8979591836734695,537.469387755102,11.537869709200884,5.68582664447139,0.8701443539023032
13,13,2.3846153846153846,147.3846153846154,4.318667337728677,3.6794648440311994,0.523556754446835
14,9,1.8888888888888888,265.6666666666667,3.885753375057407,2.7954428906961324,0.6945875203623408
15,22,1.8181818181818181,279.5,5.864174512958537,4.785468992681346,0.5779790536850014
16,7,2.2857142857142856,296.0,3.0237157840738176,2.799416848895061,0.377964473009227
17,36,2.111111111111111,589.1666666666666,7.852075500038238,5.956568879047321,0.6515589408181134
18,41,2.317073170731707,49.51219512195122,8.654074870430248,6.031093686216396,0.7171605759188918
19,51,2.4705882352941178,58.254901960784316,10.011478603725841,6.505743487116423,0.7600809188798622
20,66,2.712121212121212,98.75757575757575,11.380558300890465,7.554143118270236,0.7479312997666265
21,30,2.4,159.83333333333334,6.616849741289915,5.809146958898569,0.4787845568882256
22,63,2.6031746031746033,180.4126984126984,13.120994549325763,6.5021070210011525,0.8685794929495512
23,37,2.4054054054054053,331.18918918918916,8.725572881325336,5.443805047303319,0.7815114920462676
24,52,2.1538461538461537,383.1923076923077,11.13867099912878,6.066774103107674,0.8386577948701108
25,48,2.5,405.6458333333333,9.948487656516413,6.273275240018524,0.7761276965632127
26,61,2.459016393442623,429.9344262295082,11.94531288420467,6.495955160690658,0.8392097473831477
27,33,2.4242424242424243,438.57575757575756,6.683175152528592,6.227991553292183,0.36273812505500597
28,63,2.7777777777777777,472.26984126984127,12.383685657468527,6.936695793692903,0.8283926031416771
29,39,2.3333333333333335,482.20512820512823,7.891707786168244,6.380111800527111,0.5885543075991562
30,45,3.2888888888888888,509.73333333333335,9.098225651654912,6.565421473703803,0.6922939693011948
31,41,2.5121951219512195,515.6829268292682,8.374622099681632,6.474047837893512,0.6343383669376447
32,68,2.6176470588235294,557.1029411764706,12.448325057390608,7.025246056777991,0.8255337739025416
33,13,2.6153846153846154,567.0769230769231,4.671532635926293,3.5550416724722087,0.6487505386045677
34,39,3.0,9.102564102564102,7.189736274183337,6.886322187320828,0.2874388328341922
35,44,2.9318181818181817,78.31818181818181,7.734749920089396,7.331586190611914,0.3186385200107688
36,37,3.4324324324324325,83.94594594594595,8.878324639891556,5.2890901898593645,0.8031842763340002
37,53,4.547169811320755,154.71698113207546,11.031429338781201,6.2833858746691735,0.8219293446630317
