Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,4,0.5,598.5,2.0,2.0,0.0
2,13,0.8461538461538461,208.0,5.203549084703927,3.076923076923076,0.8064425896179159
3,18,1.3333333333333333,228.0,5.333333333333333,4.216370213557839,0.6123724356957945
4,25,1.64,367.6,6.423350760437065,5.01467496537837,0.6249128029922598
5,44,2.6136363636363638,374.20454545454544,7.847009316031425,7.633851220945919,0.23149642901540413
6,30,2.1,382.3666666666667,6.997471627181752,5.554962920579094,0.6081098780926014
7,65,2.1538461538461537,502.5076923076923,13.609588605545733,6.623924523596915,0.8735635395561377
8,22,2.6818181818181817,203.95454545454547,6.044641631322674,4.630958715348359,0.6426900857415324
9,52,2.9423076923076925,587.5384615384615,8.937358488607531,7.403778152971804,0.5601253366574929
10,43,3.0930232558139537,18.162790697674417,8.358993515495785,6.504532823844169,0.6280811453186862
11,125,3.344,244.904,17.8489415232646,9.302819706899665,0.853436230288771
12,53,3.2452830188679247,486.1320754716981,10.942594530459981,6.1979132233303975,0.8241287365275582
13,79,3.607594936708861,524.9873417721519,11.80322175098785,8.609089327179849,0.6841037662173084
14,205,4.380487804878049,306.09268292682924,23.68507576248395,11.532245093852861,0.8734581513644809
15,87,4.471264367816092,4.988505747126437,12.206777802347158,9.202195359745083,0.6570356615527232
16,70,4.557142857142857,545.0714285714286,14.306304889445673,6.315178314578032,0.8972975417372661
17,324,5.672839506172839,131.16666666666666,30.57199277347709,14.949667751852449,0.8722844573267646
18,38,6.184210526315789,379.2368421052632,7.557157867466408,6.710280852640612,0.4599648940158443
19,57,5.842105263157895,361.50877192982455,10.371236359067408,6.9612057792549535,0.7412735166458295
20,101,6.00990099009901,514.059405940594,15.002234749484405,8.79151639817592,0.8103010807785901
21,70,6.485714285714286,38.457142857142856,13.782082305605968,6.517568343901062,0.8811152627263882
22,37,6.405405405405405,147.1891891891892,7.465553004881905,6.5001823088187445,0.4918322198991095
23,10,6.9,204.8,4.098780306383839,3.098386676965933,0.6546536707079772
24,78,7.410256410256411,434.70512820512823,11.520159760395277,8.618508398256294,0.6635589114571835
25,107,6.579439252336448,496.14018691588785,18.078645126112733,7.784449256988784,0.9025485569159148
26,73,6.931506849315069,595.8904109589041,11.678532853739542,8.156147096638334,0.715719368283477
27,44,7.613636363636363,192.02272727272728,8.15805912651031,6.8326964450244265,0.5463768397179691
28,54,8.166666666666666,391.48148148148147,10.209243546059927,6.781451280589283,0.7475138655887453
29,48,8.375,505.8541666666667,9.961680687149592,6.151528816169175,0.7865558285367052
30,64,8.90625,472.453125,10.536158032478953,8.019575591303397,0.6485782338241752
31,79,9.569620253164556,60.36708860759494,13.98285235384839,7.233406736105617,0.8558007927650406
32,175,9.765714285714285,253.14285714285714,22.51883054208017,10.502533882632932,0.8845797539328782
33,38,10.105263157894736,400.7894736842105,7.393983130181436,6.49051595823555,0.4790080821576625
34,9,10.11111111111111,450.6666666666667,3.885753375057407,2.7954428906961324,0.6945875203623408
35,14,10.285714285714286,25.5,4.20883424647321,4.120630029101703,0.2036532699906393
36,45,10.666666666666666,90.24444444444444,9.598438703792079,5.938811381277045,0.7856062193408732
37,33,10.757575757575758,456.1212121212121,7.377111144867423,5.713603515505583,0.6325687746750738
38,63,12.253968253968255,145.38095238095238,11.648338547830933,6.992762226930954,0.799757861714979
39,87,11.942528735632184,588.6896551724138,13.195152975404932,8.561866763547254,0.7609039484513899
40,16,12.8125,77.1875,5.244535484642193,3.9204397139005818,0.6642297420901242
41,42,13.5,210.0952380952381,9.374842377956464,5.704264566387751,0.7935806204355905
42,23,13.0,573.0,5.897678246195885,4.86335007099463,0.5656854249492381
43,80,13.175,5.95,11.543956797511731,8.866062342279276,0.6404183115135317
44,259,13.594594594594595,313.9305019305019,25.90909169940314,13.446464134371983,0.8547825457412714
45,20,13.15,469.55,5.6080087285383815,4.577143006356403,0.5777981144054634
46,92,14.217391304347826,54.18478260869565,12.933561398347004,9.076180574856366,0.7124191830776402
47,37,14.81081081081081,504.4594594594595,7.662335942193648,6.207049894359727,0.5863293157406012
48,49,15.877551020408163,98.18367346938776,10.085375383087769,6.236447975321191,0.78589066345955
49,71,15.535211267605634,531.4929577464789,11.78247472205741,7.674577347978245,0.7587728739192409
50,46,18.304347826086957,203.1086956521739,8.308438556535805,7.1196963134230264,0.5154435968454675
51,94,18.095744680851062,251.18085106382978,14.469439210729973,8.455605087834508,0.8114824181125235
52,72,18.27777777777778,329.31944444444446,13.708747580219429,6.805443919563351,0.8680763243491175
53,60,18.183333333333334,348.81666666666666,9.763580427137065,7.8738136685643285,0.5913058887498159
54,34,18.38235294117647,423.20588235294116,7.215012485794203,6.09603050430512,0.5349097360627364
55,73,17.89041095890411,596.2602739726027,14.210337535988112,6.684360948685212,0.8824601281837304
56,90,20.477777777777778,80.0,20.00839064604734,6.14733567116119,0.951632744593717
57,551,18.62613430127042,116.50998185117967,32.02000384439249,22.138699238979452,0.7224701227675917
58,82,19.24390243902439,160.4512195121951,11.170486664553348,9.369702039806361,0.5444537672016686
59,58,19.310344827586206,12.862068965517242,9.494979989034094,7.799199901157219,0.5703490177754406
60,65,19.646153846153847,86.76923076923077,13.705336718614516,6.062550177950361,0.8968427029271532
61,32,19.53125,477.1875,7.030272322490689,5.744314238585958,0.5765204077606199
62,305,19.763934426229508,296.54754098360655,20.45719727042381,19.147697058093886,0.3520311407032355
63,203,19.591133004926107,140.9064039408867,23.73133452214782,11.48307709090238,0.8751353152069462
64,43,20.674418604651162,368.74418604651163,8.581981756473038,6.388723430889693,0.6676954785946781
65,93,20.086021505376344,194.9784946236559,16.33848499156513,7.46195694592654,0.8896153992244212
66,52,21.46153846153846,214.67307692307693,8.90567612037504,7.454568374072071,0.5471140003842039
67,52,21.28846153846154,547.5769230769231,10.438133785504975,6.355199315691976,0.7932896664919084
68,88,21.556818181818183,561.625,18.296018498811378,6.16805992914295,0.9414596076910096
69,27,21.37037037037037,580.4444444444445,8.982716083355678,4.272215684511547,0.879659500508912
70,26,22.346153846153847,426.65384615384613,6.115263665954397,5.378017936291857,0.47600659499739345
71,74,22.986486486486488,37.21621621621622,9.875434143483615,9.58013264295097,0.24271609341424696
72,38,23.342105263157894,413.39473684210526,7.90840223805204,6.05561478630085,0.6431751179654632
73,57,23.842105263157894,257.140350877193,9.878639502088085,7.394651571353129,0.663078809742991
74,47,23.574468085106382,386.97872340425533,8.557122539474959,6.937325949343425,0.5854509974389419
75,201,25.960199004975124,454.6318407960199,20.779598836083938,12.459060857897517,0.8003137826860646
76,30,25.233333333333334,573.9333333333333,7.089303978345868,5.415983771552548,0.6452570731400596
