Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,6,0.5,288.0,3.265986323710904,2.0,0.7905694150420949
2,78,2.2564102564102564,10.487179487179487,15.97045640021726,6.420536296901626,0.9156283179053676
3,75,2.52,139.10666666666665,13.984298831183247,7.022649672480396,0.8647625149409081
4,35,2.342857142857143,425.9428571428571,7.5857560075207875,5.890218428997439,0.6301369250089488
5,87,3.4482758620689653,110.24137931034483,12.416826228169823,9.108366440896718,0.6796351791413846
6,47,3.3617021276595747,227.0212765957447,9.100005380997102,6.96679356760217,0.6433392086322168
7,106,3.2452830188679247,236.32075471698113,18.515118682447927,8.219656603859413,0.8960550472645543
8,54,3.962962962962963,177.7037037037037,10.123309715737028,6.783650531108457,0.7422689881836956
9,128,4.5703125,82.40625,18.547455939009858,8.889440456406017,0.87766158989544
10,64,3.96875,129.1875,10.705064490367583,7.702173021756331,0.6945041387357377
11,37,4.837837837837838,207.32432432432432,8.034778416659034,5.8760360480013025,0.6820289076150245
12,17,4.588235294117647,366.11764705882354,5.181899763382574,4.0412010400023215,0.6259432312521288
13,66,4.863636363636363,217.66666666666666,10.18313978598518,8.249033123847468,0.5863362875379888
14,38,4.842105263157895,343.7894736842105,7.213120557623198,6.6743590783319515,0.37921612405019006
15,117,4.965811965811966,158.02564102564102,13.99864133767812,10.956414020618077,0.6224281317207899
16,11,5.818181818181818,296.8181818181818,3.8138503569823694,3.6725472503134826,0.26967994498529707
17,102,5.333333333333333,354.5686274509804,13.501162147380766,9.698534203232906,0.6956838393746668
18,51,5.980392156862745,147.80392156862746,8.409405532955804,7.753165771106467,0.3872765502796091
19,7,6.0,406.7142857142857,3.0237157840738176,2.799416848895061,0.377964473009227
20,42,6.333333333333333,4.333333333333333,8.712502687953254,6.153866645466497,0.7078867616725978
21,53,6.6415094339622645,118.45283018867924,8.626590010663211,7.7860241861308355,0.43056188979018295
22,51,8.411764705882353,373.1764705882353,9.38343827660756,7.065159873136031,0.6580899195562152
23,35,8.228571428571428,290.37142857142857,7.2131273279965225,6.142273914763755,0.524287959710202
24,86,8.837209302325581,170.0581395348837,14.76376240431859,7.555667218817017,0.8591218312266778
25,38,9.789473684210526,366.10526315789474,7.393983130181437,6.49051595823555,0.4790080821576626
26,83,10.36144578313253,141.26506024096386,11.833084058667577,9.008288631112809,0.6484234477632784
27,25,10.56,325.52,5.905847109459932,5.536873659357215,0.34792049208224674
28,29,10.275862068965518,349.0,6.719926119971395,5.555751448271248,0.5625580079374449
29,21,10.380952380952381,403.57142857142856,6.258173505705088,4.157977767102647,0.7473704562401327
30,22,11.681818181818182,419.04545454545456,5.711717281236486,4.889295585159399,0.5169568062633081
31,9,11.88888888888889,308.3333333333333,3.885753375057407,2.7954428906961324,0.6945875203623408
32,60,12.65,130.75,9.688612643905165,7.948005097907334,0.5718689134119841
33,178,12.859550561797754,382.5730337078652,16.577626872317524,13.835931959960645,0.5508341073439759
34,36,13.472222222222221,393.8611111111111,7.2516500545064275,6.287847666499276,0.49814805357478653
35,69,14.507246376811594,211.59420289855072,11.166784666754205,7.914439584629624,0.7054614485723277
36,90,15.033333333333333,229.0888888888889,11.9633200576911,9.606785686270781,0.5959520316963399
37,53,16.62264150943396,345.0566037735849,10.082928039568293,7.174719895627547,0.7026141274469008
38,62,15.564516129032258,369.2258064516129,11.276636648053508,7.099765112951082,0.7769198376467161
39,17,15.529411764705882,165.47058823529412,5.224377249688121,4.280801270273,0.5732367797686339
40,33,15.666666666666666,326.72727272727275,6.790928381496833,6.179656832519277,0.41463668771658235
41,48,16.5,306.0,8.602587034271405,7.023448558302313,0.5774381018295128
42,170,17.458823529411763,69.56470588235294,19.355961235306843,11.36893341568328,0.8093251867241226
43,48,17.479166666666668,352.7291666666667,7.9587796800510695,7.6905095484965935,0.25744649722604673
44,67,18.01492537313433,171.62686567164178,9.871456384824507,8.640108515016593,0.48364947165010946
45,80,18.125,138.8,11.84433732736615,8.76479738930461,0.672608005124286
46,99,19.949494949494948,120.92929292929293,13.620021245031529,9.267651741431022,0.7328007652208187
47,54,20.11111111111111,197.5,11.491166705637545,5.94231541022565,0.8559127350865543
