Object,panCK,HistoneH3,SMA,CD7,CD11b,Arg1,CD146,EGFR,CD45,CD31,MMP9,CD20,CD204,p53,CD3,Lamp3,CD11c,PD1,CD73,Bcl2,GATA3,CD155,CD10,NKG2A,FOXP3,CXCL13,CD8a,EOMES,CD137,CD134,CD209,CD56,Tbet,GITR,Ecad,Tim3,CXCL8,CD66b,DNA1,DNA2,Ki67,Podoplanin,IgG,CD15
1,0.0,1.5,0.1875,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.25,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,3.4375,6.125,0.5,0.0625,0.1875,0.0
2,0.2222222222222222,2.25,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,2.4444444444444446,0.1111111111111111,0.1111111111111111,0.7777777777777778,1.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.166666666666667,0.1111111111111111,0.0,0.0,1.5555555555555556,3.888888888888889,0.0,0.0,0.1111111111111111,0.5555555555555556
3,0.5909090909090909,2.909090909090909,0.22727272727272727,0.0,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.045454545454545456,0.5,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.6363636363636364,0.09090909090909091,0.045454545454545456,0.4090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.6363636363636364,0.0,0.045454545454545456,3.75,0.09090909090909091,0.045454545454545456,0.0,6.25,14.079545454545455,0.18181818181818182,0.13636363636363635,0.3181818181818182,0.2727272727272727
4,0.13333333333333333,1.45,0.2,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.06666666666666667,0.3333333333333333,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,5.566666666666666,9.683333333333334,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667
5,0.42857142857142855,1.2142857142857142,0.09523809523809523,0.0,0.0,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.0,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.2857142857142857,1.2857142857142858,0.0,0.09523809523809523,0.75,1.5714285714285714,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,1.0,0.0,0.14285714285714285,4.035714285714286,0.19047619047619047,0.09523809523809523,0.047619047619047616,2.9166666666666665,5.333333333333333,0.09523809523809523,0.0,0.38095238095238093,0.5238095238095238
6,0.45454545454545453,3.959090909090909,0.2545454545454545,0.0,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.07272727272727272,0.0,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.34545454545454546,0.0,0.0,0.0,0.09090909090909091,0.16363636363636364,0.03636363636363636,0.05454545454545454,0.4818181818181818,0.09090909090909091,0.0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.05454545454545454,0.0,0.0,0.09090909090909091,0.01818181818181818,0.03636363636363636,2.7181818181818183,0.16363636363636364,0.18181818181818182,0.0,9.963636363636363,17.35909090909091,0.10909090909090909,0.10909090909090909,0.14545454545454545,0.34545454545454546
7,0.28125,1.7890625,0.03125,0.09375,0.03125,0.0625,0.03125,0.21875,0.03125,0.0,0.0,0.0,0.0,0.0625,0.03125,0.03125,0.0,0.09375,0.5703125,0.0,0.0625,0.25,0.09375,0.0625,0.03125,0.0625,0.0,0.0,0.0625,0.0,0.0,0.1875,0.03125,0.0625,2.640625,0.0625,0.03125,0.03125,4.75,9.8984375,0.03125,0.09375,0.0625,0.0625
8,0.5526315789473685,1.4539473684210527,0.13157894736842105,0.05263157894736842,0.02631578947368421,0.0,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.13157894736842105,0.02631578947368421,0.0,0.07894736842105263,0.15789473684210525,0.39473684210526316,0.07894736842105263,0.02631578947368421,0.6052631578947368,0.10526315789473684,0.0,0.07894736842105263,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.39473684210526316,0.10526315789473684,0.07894736842105263,2.9934210526315788,0.13157894736842105,0.0,0.0,3.611842105263158,7.309210526315789,0.21052631578947367,0.05263157894736842,0.02631578947368421,0.02631578947368421
9,0.7965116279069767,2.5232558139534884,0.16279069767441862,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.23255813953488372,0.06976744186046512,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.2558139534883721,0.046511627906976744,0.0,0.023255813953488372,0.14534883720930233,0.6744186046511628,0.0,0.023255813953488372,0.6976744186046512,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.0,0.20930232558139536,0.046511627906976744,0.06976744186046512,3.808139534883721,0.18604651162790697,0.09302325581395349,0.046511627906976744,6.348837209302325,14.081395348837209,0.13953488372093023,0.06976744186046512,0.13953488372093023,0.20930232558139536
10,0.07407407407407407,1.7222222222222223,0.0,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,0.0,0.1111111111111111,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,1.4537037037037037,0.0,0.14814814814814814,0.3333333333333333,1.0740740740740742,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,3.7314814814814814,0.18518518518518517,0.0,0.0,4.583333333333333,8.675925925925926,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.1111111111111111
11,0.25,0.71875,0.05,0.025,1.7625,0.925,0.05,0.2,0.225,0.05,0.48125,0.025,0.05,0.125,0.025,0.025,0.125,0.25,10.09375,0.075,0.0,0.25,8.21875,0.4,0.1,0.125,0.025,0.0,0.05,0.0,0.0,0.15,0.025,0.1,0.70625,0.1,0.575,0.93125,4.20625,6.9375,0.125,0.15,0.25,1.04375
12,0.13513513513513514,4.425675675675675,0.32432432432432434,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.0,0.02702702702702703,0.0,1.6013513513513513,0.0,0.0,0.0,0.13513513513513514,0.24324324324324326,0.02702702702702703,0.05405405405405406,0.43243243243243246,0.16216216216216217,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.0,0.13513513513513514,0.0,0.02702702702702703,0.2702702702702703,0.0,0.02702702702702703,1.7702702702702702,0.05405405405405406,0.0,0.02702702702702703,9.993243243243244,18.486486486486488,0.2702702702702703,0.13513513513513514,0.16216216216216217,0.2972972972972973
13,0.7307692307692307,1.9615384615384615,0.20512820512820512,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.2564102564102564,0.02564102564102564,0.0,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.0,0.0,0.0,0.4358974358974359,0.0,0.02564102564102564,0.15384615384615385,0.1794871794871795,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.02564102564102564,0.02564102564102564,4.564102564102564,0.10256410256410256,0.05128205128205128,0.07692307692307693,2.7371794871794872,6.1923076923076925,0.15384615384615385,0.3974358974358974,0.2564102564102564,0.20512820512820512
14,0.559322033898305,3.1271186440677967,0.2033898305084746,0.03389830508474576,0.0,0.06779661016949153,0.06779661016949153,0.0847457627118644,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0,0.13559322033898305,0.3728813559322034,0.03389830508474576,0.0,0.1016949152542373,0.1016949152542373,0.4491525423728814,0.0,0.05084745762711865,0.11864406779661017,0.1864406779661017,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.01694915254237288,0.03389830508474576,0.05084745762711865,0.0,0.0,0.2711864406779661,0.03389830508474576,0.0847457627118644,3.6864406779661016,0.2711864406779661,0.06779661016949153,0.046610169491525424,5.495762711864407,8.758474576271187,0.1694915254237288,0.1016949152542373,0.22033898305084745,0.22033898305084745
15,0.18181818181818182,1.2272727272727273,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,1.2727272727272727,0.0,0.0,0.4090909090909091,0.8636363636363636,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.045454545454545456,0.09090909090909091,0.0,1.9090909090909092,2.9886363636363638,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.18181818181818182
16,0.5079365079365079,2.7857142857142856,0.15873015873015872,0.06349206349206349,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.12698412698412698,0.07936507936507936,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.0,0.30158730158730157,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.12698412698412698,0.5079365079365079,0.031746031746031744,0.015873015873015872,0.2857142857142857,0.06349206349206349,0.047619047619047616,0.031746031746031744,0.0,0.0,0.047619047619047616,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.3492063492063492,0.07936507936507936,0.047619047619047616,3.857142857142857,0.1111111111111111,0.0,0.09523809523809523,7.428571428571429,13.174603174603174,0.14285714285714285,0.047619047619047616,0.15873015873015872,0.1111111111111111
17,0.49206349206349204,2.0436507936507935,0.1746031746031746,0.0,0.07936507936507936,0.09523809523809523,0.09523809523809523,0.20238095238095238,0.031746031746031744,0.047619047619047616,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.23809523809523808,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.07936507936507936,0.7619047619047619,0.09523809523809523,0.07936507936507936,0.7777777777777778,0.36507936507936506,0.047619047619047616,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.06349206349206349,0.031746031746031744,0.0,0.0,1.5198412698412698,0.015873015873015872,0.047619047619047616,2.861111111111111,0.1746031746031746,0.06349206349206349,0.0,3.7301587301587302,6.309523809523809,0.5912698412698413,0.09523809523809523,0.35714285714285715,0.23809523809523808
18,0.7228260869565217,2.4619565217391304,0.17391304347826086,0.06521739130434782,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.1358695652173913,0.021739130434782608,0.0,0.06521739130434782,0.0,0.043478260869565216,0.717391304347826,0.0,0.043478260869565216,0.043478260869565216,0.10869565217391304,1.4293478260869565,0.13043478260869565,0.10869565217391304,0.5652173913043478,0.5380434782608695,0.08695652173913043,0.06521739130434782,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.0,0.5652173913043478,0.021739130434782608,0.15217391304347827,4.0271739130434785,0.1956521739130435,0.0,0.0,8.298913043478262,15.315217391304348,0.5760869565217391,0.21739130434782608,0.10869565217391304,0.17391304347826086
19,0.24561403508771928,3.81140350877193,0.22807017543859648,0.03508771929824561,0.07017543859649122,0.017543859649122806,0.08771929824561403,0.05263157894736842,0.03508771929824561,0.0,0.03508771929824561,0.0,0.017543859649122806,0.49122807017543857,0.0,0.0,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.0,0.07017543859649122,0.3333333333333333,0.543859649122807,0.0,0.017543859649122806,0.05263157894736842,0.017543859649122806,0.0,0.0,0.0,0.0,0.21052631578947367,0.017543859649122806,0.0,2.0921052631578947,0.08771929824561403,0.03508771929824561,0.017543859649122806,9.232456140350877,18.57017543859649,0.3157894736842105,0.17543859649122806,0.07017543859649122,0.5087719298245614
20,0.36923076923076925,2.6653846153846152,0.13846153846153847,0.03076923076923077,0.046153846153846156,0.09230769230769231,0.03076923076923077,0.1076923076923077,0.03076923076923077,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.046153846153846156,1.0076923076923077,0.0,0.0,0.03076923076923077,0.06153846153846154,0.18461538461538463,0.015384615384615385,0.07692307692307693,0.35384615384615387,0.18461538461538463,0.0,0.0,0.046153846153846156,0.015384615384615385,0.0,0.03076923076923077,0.03076923076923077,0.0,0.35384615384615387,0.0,0.03076923076923077,2.296153846153846,0.06153846153846154,0.046153846153846156,0.0,9.323076923076924,17.396153846153847,2.376923076923077,0.16923076923076924,0.27692307692307694,0.2923076923076923
21,0.11764705882352941,2.3823529411764706,0.6470588235294118,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,3.2058823529411766,6.5588235294117645,0.29411764705882354,0.4117647058823529,0.47058823529411764,0.0
22,0.26282051282051283,1.6025641025641026,0.1794871794871795,0.02564102564102564,0.1794871794871795,0.16666666666666666,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.02564102564102564,2.5833333333333335,0.2564102564102564,0.02564102564102564,0.0,0.6410256410256411,0.10256410256410256,0.8974358974358975,0.05128205128205128,0.05128205128205128,0.6794871794871795,0.9743589743589743,0.0,0.1282051282051282,0.10256410256410256,0.0,0.0,0.05128205128205128,0.0,0.0,0.6474358974358975,0.02564102564102564,0.02564102564102564,1.5512820512820513,0.20512820512820512,0.0,0.0,3.5705128205128207,6.717948717948718,0.1282051282051282,0.1282051282051282,0.4358974358974359,0.1282051282051282
23,0.4642857142857143,3.5,0.2857142857142857,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,0.25,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.14285714285714285,0.8392857142857143,0.03571428571428571,0.07142857142857142,0.25,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0,0.39285714285714285,0.03571428571428571,0.10714285714285714,3.4107142857142856,0.14285714285714285,0.07142857142857142,0.03571428571428571,7.410714285714286,13.473214285714286,0.32142857142857145,0.17857142857142858,0.10714285714285714,0.07142857142857142
24,0.43253968253968256,2.484126984126984,0.12698412698412698,0.09523809523809523,0.07936507936507936,0.06349206349206349,0.047619047619047616,0.07936507936507936,0.0,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.4603174603174603,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.09523809523809523,0.8809523809523809,0.031746031746031744,0.031746031746031744,0.4126984126984127,0.6468253968253969,0.1111111111111111,0.06349206349206349,0.031746031746031744,0.0,0.07936507936507936,0.015873015873015872,0.0,0.0,0.5119047619047619,0.0,0.06349206349206349,3.242063492063492,0.14285714285714285,0.0,0.0,6.023809523809524,12.186507936507937,0.14285714285714285,0.09523809523809523,0.07936507936507936,0.09523809523809523
25,0.45,2.879166666666667,0.15,0.016666666666666666,0.0,0.175,0.06666666666666667,0.13333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,1.2458333333333333,0.016666666666666666,0.05,0.05,0.06666666666666667,0.5208333333333334,0.016666666666666666,0.03333333333333333,0.23333333333333334,0.9875,0.03333333333333333,0.05,0.03333333333333333,0.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.2,0.0,0.03333333333333333,1.0125,0.08333333333333333,0.016666666666666666,0.016666666666666666,8.7875,17.066666666666666,0.4,0.15,0.1,0.3
26,0.5897435897435898,1.544871794871795,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.3525641025641026,0.02564102564102564,0.05128205128205128,0.03205128205128205,0.02564102564102564,0.0,0.1794871794871795,0.02564102564102564,0.0,0.02564102564102564,0.15384615384615385,0.8205128205128205,0.05128205128205128,0.02564102564102564,0.391025641025641,0.0,0.0,0.07692307692307693,0.1282051282051282,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.2564102564102564,0.07692307692307693,0.05128205128205128,6.833333333333333,0.23076923076923078,0.0,0.1282051282051282,3.198717948717949,5.256410256410256,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.23076923076923078
27,0.13725490196078433,1.3431372549019607,0.1568627450980392,0.058823529411764705,0.0196078431372549,0.1568627450980392,0.0784313725490196,0.0,0.0392156862745098,0.0,0.0,0.0392156862745098,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549,0.058823529411764705,4.71078431372549,0.0784313725490196,0.0196078431372549,0.3137254901960784,5.044117647058823,0.13725490196078433,0.11764705882352941,0.1568627450980392,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0784313725490196,0.0196078431372549,0.0,1.8774509803921569,0.13725490196078433,0.0392156862745098,0.0,3.519607843137255,6.303921568627451,0.0784313725490196,0.058823529411764705,0.27450980392156865,0.37254901960784315
28,0.3977272727272727,1.4545454545454546,0.18181818181818182,0.06060606060606061,0.015151515151515152,0.07575757575757576,0.10606060606060606,0.06060606060606061,0.015151515151515152,0.030303030303030304,0.07575757575757576,0.0,0.015151515151515152,0.30303030303030304,0.030303030303030304,0.015151515151515152,0.030303030303030304,0.07575757575757576,2.087121212121212,0.06060606060606061,0.045454545454545456,0.5795454545454546,3.071969696969697,0.09090909090909091,0.06060606060606061,0.0,0.0,0.030303030303030304,0.015151515151515152,0.0,0.0,0.7424242424242424,0.0,0.06060606060606061,2.662878787878788,0.18181818181818182,0.0,0.030303030303030304,4.007575757575758,7.015151515151516,0.07575757575757576,0.06060606060606061,0.16666666666666666,0.19696969696969696
29,0.16883116883116883,1.1428571428571428,0.1038961038961039,0.025974025974025976,1.6071428571428572,1.1525974025974026,0.1038961038961039,0.07792207792207792,0.12987012987012986,0.012987012987012988,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.1038961038961039,0.025974025974025976,0.025974025974025976,0.03896103896103896,0.06493506493506493,1.2467532467532467,0.09090909090909091,0.03896103896103896,0.23376623376623376,1.5487012987012987,0.05194805194805195,0.07792207792207792,0.06493506493506493,0.0,0.0,0.025974025974025976,0.03896103896103896,0.0,0.12987012987012986,0.025974025974025976,0.0,0.2857142857142857,0.03896103896103896,1.2987012987012987,0.6590909090909091,6.64935064935065,12.642857142857142,0.09090909090909091,0.15584415584415584,0.12987012987012986,0.9253246753246753
30,0.25287356321839083,1.3074712643678161,0.11494252873563218,0.0,0.11494252873563218,0.25287356321839083,0.10344827586206896,0.08045977011494253,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.022988505747126436,0.31896551724137934,0.022988505747126436,0.022988505747126436,0.011494252873563218,0.09195402298850575,0.8045977011494253,0.022988505747126436,0.034482758620689655,0.6063218390804598,0.7701149425287356,0.05747126436781609,0.022988505747126436,0.011494252873563218,0.0,0.011494252873563218,0.022988505747126436,0.0,0.0,0.9425287356321839,0.05747126436781609,0.05747126436781609,1.9281609195402298,0.06896551724137931,0.09195402298850575,0.04597701149425287,6.382183908045977,11.813218390804598,0.3333333333333333,0.13793103448275862,0.1724137931034483,0.5977011494252874
31,0.49242424242424243,1.571969696969697,0.19696969696969696,0.015151515151515152,0.07575757575757576,0.16666666666666666,0.030303030303030304,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.07575757575757576,0.13636363636363635,0.030303030303030304,0.0,0.0,0.19696969696969696,0.5757575757575758,0.0,0.09090909090909091,0.45454545454545453,0.13636363636363635,0.0,0.10606060606060606,0.06060606060606061,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.0,0.0,0.42424242424242425,0.030303030303030304,0.09090909090909091,3.2954545454545454,0.13636363636363635,0.030303030303030304,0.0,3.9166666666666665,6.462121212121212,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.16666666666666666
32,0.5063291139240507,3.3797468354430378,0.3860759493670886,0.02531645569620253,0.012658227848101266,0.05063291139240506,0.08860759493670886,0.22784810126582278,0.08860759493670886,0.02531645569620253,0.012658227848101266,0.0,0.012658227848101266,0.44936708860759494,0.14556962025316456,0.0379746835443038,0.0,0.13924050632911392,0.5063291139240507,0.0379746835443038,0.012658227848101266,0.45569620253164556,0.11392405063291139,0.05063291139240506,0.02531645569620253,0.05063291139240506,0.0,0.0,0.05063291139240506,0.02531645569620253,0.0,0.22784810126582278,0.0379746835443038,0.0759493670886076,4.310126582278481,0.24050632911392406,0.11392405063291139,0.0,7.2025316455696204,14.281645569620252,0.11392405063291139,0.08860759493670886,0.20253164556962025,0.24050632911392406
33,0.4166666666666667,3.5989583333333335,0.4583333333333333,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.0,0.0625,0.020833333333333332,0.020833333333333332,0.8802083333333334,0.041666666666666664,0.020833333333333332,0.0,0.0625,0.53125,0.041666666666666664,0.0,0.3958333333333333,0.4166666666666667,0.0625,0.041666666666666664,0.0,0.041666666666666664,0.0,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.2864583333333333,0.020833333333333332,0.08333333333333333,1.1822916666666667,0.09375,0.0,0.0,12.8125,26.302083333333332,0.2916666666666667,0.16666666666666666,0.10416666666666667,0.1875
