Object,panCK,HistoneH3,SMA,CD7,CD11b,Arg1,CD146,EGFR,CD45,CD31,MMP9,CD20,CD204,p53,CD3,Lamp3,CD11c,PD1,CD73,Bcl2,GATA3,CD155,CD10,NKG2A,FOXP3,CXCL13,CD8a,EOMES,CD137,CD134,CD209,CD56,Tbet,GITR,Ecad,Tim3,CXCL8,CD66b,DNA1,DNA2,Ki67,Podoplanin,IgG,CD15
1,1.453125,2.625,0.1875,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.375,1.984375,0.125,0.125,0.25,11.9375,0.4375,0.125,0.0625,0.1875,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0,3.84375,0.1875,0.0625,0.0,5.671875,12.0625,0.359375,0.0,0.3125,0.3125
2,2.0714285714285716,3.625,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,2.75,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,13.089285714285714,0.5714285714285714,0.0,0.0,11.035714285714286,16.910714285714285,0.0,0.07142857142857142,0.2857142857142857,0.0
3,0.14814814814814814,0.75,0.5555555555555556,0.037037037037037035,0.0,0.1111111111111111,0.7592592592592593,0.1111111111111111,0.07407407407407407,0.2222222222222222,0.07407407407407407,0.0,0.5185185185185185,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.25925925925925924,0.0,0.0,0.25925925925925924,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,10.88888888888889,19.98148148148148,0.0,0.037037037037037035,0.25925925925925924,0.1111111111111111
4,0.22727272727272727,3.0681818181818183,0.4090909090909091,0.4431818181818182,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,16.40909090909091,27.295454545454547,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365
5,0.35714285714285715,2.142857142857143,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.875,0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,1.8571428571428572,0.0,0.0,0.0,17.053571428571427,23.125,0.0,0.07142857142857142,0.42857142857142855,2.0
6,0.7142857142857143,0.6428571428571429,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,0.03571428571428571,0.0,0.03571428571428571,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.10714285714285714,0.5,8.544642857142858,0.25,0.21428571428571427,0.14285714285714285,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.17857142857142858,8.375,0.35714285714285715,0.03571428571428571,0.03571428571428571,6.044642857142857,11.723214285714286,0.0,0.21428571428571427,0.42857142857142855,0.9821428571428571
7,0.7697368421052632,4.230263157894737,0.3157894736842105,0.0,0.0,0.18421052631578946,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.05263157894736842,0.23684210526315788,0.0,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.3157894736842105,0.0,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,2.776315789473684,0.13157894736842105,0.0,0.05263157894736842,24.80263157894737,47.56578947368421,0.15789473684210525,0.15789473684210525,0.42105263157894735,1.493421052631579
8,0.7857142857142857,0.75,0.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.25,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.17857142857142858,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.14285714285714285,0.03571428571428571,0.25,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0.0,0.17857142857142858,0.0,0.21428571428571427,6.928571428571429,0.6071428571428571,0.0,0.0,12.321428571428571,20.410714285714285,0.10714285714285714,0.07142857142857142,0.14285714285714285,1.0
9,0.575,2.15625,0.175,0.05,0.075,0.1,0.1,0.075,0.05,0.05,0.075,0.025,0.05,0.1,0.05,0.0,0.025,0.125,0.1,0.0,0.075,0.35,0.3,0.025,0.025,0.1,0.0,0.025,0.025,0.0,0.05,0.05,0.0,0.05,3.6125,0.15,0.05,0.0,12.13125,20.775,0.025,0.1,0.325,0.85
10,0.5416666666666666,3.9479166666666665,0.2916666666666667,0.041666666666666664,0.0,0.125,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.53125,0.041666666666666664,0.125,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.4166666666666667,0.75,0.0,0.125,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.125,0.0,5.104166666666667,0.2916666666666667,0.0,0.041666666666666664,16.354166666666668,26.90625,0.0,0.20833333333333334,0.3125,0.8125
