Object,panCK,HistoneH3,SMA,CD7,CD11b,Arg1,CD146,EGFR,CD45,CD31,MMP9,CD20,CD204,p53,CD3,Lamp3,CD11c,PD1,CD73,Bcl2,GATA3,CD155,CD10,NKG2A,FOXP3,CXCL13,CD8a,EOMES,CD137,CD134,CD209,CD56,Tbet,GITR,Ecad,Tim3,CXCL8,CD66b,DNA1,DNA2,Ki67,Podoplanin,IgG,CD15
1,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,7.653846153846154,11.5,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.0
2,0.36363636363636365,0.0,0.6363636363636364,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.0,0.7272727272727273,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,2.090909090909091,4.295454545454546,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0
3,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.9285714285714286,0.0,0.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.0,0.5714285714285714,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,3.5,0.07142857142857142,0.0,0.0,4.375,7.589285714285714,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142
4,0.09090909090909091,1.0909090909090908,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.0,1.1136363636363635,0.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,4.818181818181818,7.454545454545454,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.0
5,0.13333333333333333,1.8833333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.06666666666666667,2.5,0.06666666666666667,0.0,1.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.26666666666666666,0.06666666666666667,0.6,0.8833333333333333,0.13333333333333333,0.4,0.13333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,4.866666666666666,10.483333333333333,0.26666666666666666,0.4,0.3333333333333333,0.0
6,0.45454545454545453,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,1.0795454545454546,0.09090909090909091,0.045454545454545456,0.5,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,2.125,0.09090909090909091,0.0,0.0,2.8181818181818183,6.0227272727272725,0.13636363636363635,0.2727272727272727,0.045454545454545456,0.0
7,0.41935483870967744,0.12903225806451613,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.0,0.16129032258064516,0.0,0.0,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.06451612903225806,0.0,0.5483870967741935,0.03225806451612903,0.0,0.03225806451612903,0.16129032258064516,0.03225806451612903,0.0,0.12903225806451613,0.0,0.0,0.10483870967741936,0.03225806451612903,0.03225806451612903,4.620967741935484,0.0967741935483871,0.06451612903225806,0.0,3.4838709677419355,6.959677419354839,0.06451612903225806,0.16129032258064516,0.12903225806451613,0.03225806451612903
8,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.5714285714285714,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,3.392857142857143,5.982142857142857,0.07142857142857142,0.14285714285714285,0.5,0.0
9,0.0625,1.015625,0.125,0.0,0.0,0.1875,0.0625,0.0625,1.96875,0.0,0.0,0.0,0.125,0.0625,0.75,0.0625,0.125,0.5,0.125,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.0625,0.0,0.0,7.953125,12.453125,0.1875,0.1875,0.375,0.0
10,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.037037037037037035,0.37037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.14814814814814814,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.2962962962962963,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.14814814814814814,0.0,0.0,2.2962962962962963,4.537037037037037,1.3148148148148149,0.4074074074074074,0.3333333333333333,0.0
11,0.16666666666666666,0.1111111111111111,0.0,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.9027777777777778,0.05555555555555555,0.1111111111111111,0.0,0.0,0.4027777777777778,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.2777777777777778,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.1111111111111111,0.4444444444444444,0.0,0.16666666666666666,2.013888888888889,4.805555555555555,0.5277777777777778,0.3888888888888889,0.3333333333333333,0.05555555555555555
12,0.34868421052631576,0.13157894736842105,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.13157894736842105,0.21052631578947367,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.6578947368421053,0.0,0.05263157894736842,0.7302631578947368,0.10526315789473684,0.3684210526315789,0.02631578947368421,0.0,0.5526315789473685,0.02631578947368421,0.0,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.0,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0,0.07894736842105263,3.013157894736842,0.07894736842105263,0.02631578947368421,0.02631578947368421,4.269736842105263,8.203947368421053,0.868421052631579,0.13157894736842105,0.23684210526315788,0.05263157894736842
13,0.05660377358490566,0.1320754716981132,0.03773584905660377,0.018867924528301886,1.0943396226415094,0.37735849056603776,0.11320754716981132,0.018867924528301886,0.16981132075471697,0.018867924528301886,0.11320754716981132,0.018867924528301886,0.03773584905660377,0.09433962264150944,0.0,0.018867924528301886,0.09433962264150944,0.0,0.2641509433962264,0.018867924528301886,0.0,0.5424528301886793,0.16981132075471697,0.0,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.0,0.05660377358490566,0.0,0.0,0.018867924528301886,0.07547169811320754,0.018867924528301886,1.820754716981132,0.1320754716981132,0.07547169811320754,0.46226415094339623,4.3254716981132075,8.089622641509434,0.41509433962264153,0.5613207547169812,0.32075471698113206,0.1509433962264151
14,0.1951219512195122,1.920731707317073,0.14634146341463414,0.17073170731707318,0.12195121951219512,0.24390243902439024,0.4146341463414634,0.04878048780487805,0.5853658536585366,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.5609756097560976,0.04878048780487805,0.04878048780487805,0.14634146341463414,0.04878048780487805,0.5304878048780488,0.04878048780487805,0.17073170731707318,0.0975609756097561,0.0,0.04878048780487805,0.12195121951219512,0.024390243902439025,0.0,0.07317073170731707,0.0,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.1951219512195122,0.04878048780487805,0.0,7.664634146341464,15.615853658536585,0.17073170731707318,0.14634146341463414,0.36585365853658536,0.25
15,0.3673469387755102,0.1836734693877551,0.0,0.061224489795918366,0.0,0.02040816326530612,0.08163265306122448,0.2857142857142857,0.08163265306122448,0.10204081632653061,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.8163265306122449,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.20408163265306123,0.3469387755102041,0.04081632653061224,0.0,0.673469387755102,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.08163265306122448,6.030612244897959,0.22448979591836735,0.0,0.10204081632653061,4.357142857142857,9.193877551020408,1.066326530612245,0.12244897959183673,0.1836734693877551,0.061224489795918366
16,0.12121212121212122,0.75,0.06060606060606061,0.48484848484848486,0.12121212121212122,0.7575757575757576,0.5303030303030303,0.06060606060606061,1.3106060606060606,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.5757575757575758,0.21212121212121213,0.24242424242424243,0.12121212121212122,0.2727272727272727,0.18181818181818182,0.21212121212121213,0.15151515151515152,0.09090909090909091,0.21212121212121213,0.15151515151515152,1.0,0.09090909090909091,0.3333333333333333,0.12121212121212122,0.18181818181818182,0.15151515151515152,0.12121212121212122,0.030303030303030304,0.42424242424242425,0.15151515151515152,0.06060606060606061,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.0,2.553030303030303,4.3106060606060606,0.18181818181818182,0.36363636363636365,2.303030303030303,0.0
17,0.25,1.0,0.75,0.75,0.0,0.5,5.75,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.8125,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,3.9375,0.0,0.25,0.0,0.0
